Service,Anime,URL,MAL ID (or n/a)
"Hidive","Momo, The Girl God of Death","https://www.hidive.com/stream/momo-the-girl-god-of-death/s01e001",789
"Hidive","Momokuri","https://www.hidive.com/stream/momokuri/s01e001",30014
"Hidive","Momokyun Sword","https://www.hidive.com/stream/momokyun-sword/s01e001",22225
"Hidive","Monochrome Factor","https://www.hidive.com/stream/monochrome-factor/s01e001",3656
"Hidive","MONSTER MUSUME Everyday Life with Monster Girls","https://www.hidive.com/stream/monster-musume-everyday-life-with-monster-girls/s01e001",30307
"Hidive","Monthly Girls' Nozaki-kun","https://www.hidive.com/stream/monthly-girls-nozaki-kun/s01e001",23289
"Hidive","Motto To Love Ru","https://www.hidive.com/stream/motto-to-love-ru/s02e001",9181
"Hidive","Mr. Tonegawa: Middle Management Blues","https://www.hidive.com/stream/mr-tonegawa-middle-management-blues/s01e001",37338
"Hidive","Muv-Luv Alternative: Total Eclipse","https://www.hidive.com/stream/muv-luv-alternative-total-eclipse/s01e001",11021
"Hidive","My Girlfriend is Shobitch","https://www.hidive.com/stream/my-girlfriend-is-shobitch/s01e001",35712
"Hidive","My Love Story!!","https://www.hidive.com/stream/my-love-story/s01e001",28297
"Hidive","My mental choices are completely interfering with my school romantic comedy.","https://www.hidive.com/stream/my-mental-choices-are-completely-interfering-with-my-school-romantic-comedy-/s01e001",19221
"Hidive","My Teen Romantic Comedy SNAFU","https://www.hidive.com/stream/my-teen-romantic-comedy-snafu/s01e001",14813
"Hidive","My Teen Romantic Comedy SNAFU TOO!","https://www.hidive.com/stream/my-teen-romantic-comedy-snafu-too/s02e001",23847
"Hidive","Myself; Yourself","https://www.hidive.com/stream/myself-yourself/s01e001",2926
"Hidive","Mysterious Girlfriend X","https://www.hidive.com/stream/mysterious-girlfriend-x/s01e001",12467
"Hidive","Nadia: The Secret of Blue Water","https://www.hidive.com/stream/nadia-the-secret-of-blue-water/s01e001",1251
"Hidive","NAKAIMO ~ My Little Sister is Among Them!","https://www.hidive.com/stream/nakaimo-my-little-sister-is-among-them/s01e001",13367
"Hidive","NAKAIMO ~ My Little Sister is Among Them! OVA","https://www.hidive.com/stream/nakaimo-my-little-sister-is-among-them-ova/2013032713",15609
"Hidive","Natsuyuki Rendezvous","https://www.hidive.com/stream/natsuyuki-rendezvous/s01e001",13585
"Hidive","Needless","https://www.hidive.com/stream/needless/s01e001",6030
"Hidive","Negima!","https://www.hidive.com/stream/negima/s01e001",157
"Hidive","Negima!? (2006)","https://www.hidive.com/stream/negima-2006/s02e001",1546
"Hidive","Neo Angelique Abyss","https://www.hidive.com/stream/neo-angelique-abyss/s01e001",3615
"Hidive","Neo Angelique Abyss -Second Age-","https://www.hidive.com/stream/neo-angelique-abyss-second-age-/s02e001",4662
"Hidive","New Dominion: Tank Police","https://www.hidive.com/stream/new-dominion-tank-police/1993102101",1152
"Hidive","Ninja Scroll","https://www.hidive.com/stream/ninja-scroll/1993060501",617
"Hidive","No Game, No Life","https://www.hidive.com/stream/no-game-no-life/s01e001",19815
"Hidive","No Game, No Life Zero","https://www.hidive.com/stream/no-game-no-life-zero/2017071501",33674
"Hidive","Nobunaga the Fool","https://www.hidive.com/stream/nobunaga-the-fool/s01e001",21177
"Hidive","Non Non Biyori","https://www.hidive.com/stream/non-non-biyori/s01e001",17549
"Hidive","Non Non Biyori Repeat","https://www.hidive.com/stream/non-non-biyori-repeat/s02e001",23623
"Hidive","Norn9","https://www.hidive.com/stream/norn9/s01e001",31452
"Hidive","Norn9","https://www.hidive.com/stream/norn9/s01e001",32879
"Hidive","Nurse Witch Komugi-chan R","https://www.hidive.com/stream/nurse-witch-komugi-chan-r/s01e001",31890
"Hidive","Nyankoi!","https://www.hidive.com/stream/nyankoi/s01e001",6512
"Hidive","Okamikakushi ~ Masque of the Wolf","https://www.hidive.com/stream/okamikakushi-masque-of-the-wolf/s01e001",7079
"Hidive","One Week Friends","https://www.hidive.com/stream/one-week-friends/s01e001",21327
"Hidive","Onigiri","https://www.hidive.com/stream/onigiri/s01e001",32606
"Hidive","Outbreak Company","https://www.hidive.com/stream/outbreak-company/s01e001",19369
"Hidive","Parasite Dolls - Theatrical","https://www.hidive.com/stream/parasite-dolls-theatrical/2003052201",1350
"Hidive","Parasyte -the maxim-","https://www.hidive.com/stream/parasyte-the-maxim-/s01e001",22535
"Hidive","Patlabor 2: The Movie","https://www.hidive.com/stream/patlabor-2-the-movie/1993080701",1096
"Hidive","Patlabor The Mobile Police - The Movie","https://www.hidive.com/stream/patlabor-the-mobile-police-the-movie/1989071501",1095
"Hidive","PatLabor The Mobile Police - The Original OVAs","https://www.hidive.com/stream/patlabor-the-mobile-police-the-original-ovas/1988042501",1288
"Hidive","Patlabor The Mobile Police (TV)","https://www.hidive.com/stream/patlabor-the-mobile-police-tv/s01e001",324
"Hidive","Patlabor WXIII","https://www.hidive.com/stream/patlabor-wxiii/2002033001",1290
"Hidive","Penguindrum","https://www.hidive.com/stream/penguindrum/s01e001",10721
"Hidive","Pet Shop of Horrors","https://www.hidive.com/stream/pet-shop-of-horrors/s01e001",326
"Hidive","Phantasy Star Online 2: The Animation","https://www.hidive.com/stream/phantasy-star-online-2-the-animation/s01e001",31223
"Hidive","Phi-Brain ~ Puzzle of God","https://www.hidive.com/stream/phi-brain-puzzle-of-god/s01e001",9981
"Hidive","Phi-Brain ~ Puzzle of God Season 3","https://www.hidive.com/stream/phi-brain-puzzle-of-god-season-3/s03e001",15651
"Hidive","Phi-Brain ~ Puzzle of God: The Orpheus Order","https://www.hidive.com/stream/phi-brain-puzzle-of-god-the-orpheus-order/s02e001",12753
"Hidive","Photo Kano","https://www.hidive.com/stream/photo-kano/s01e001",16397
"Hidive","Place to Place","https://www.hidive.com/stream/place-to-place/s01e001",12291
"Hidive","Place to Place OVA","https://www.hidive.com/stream/place-to-place-ova/2012111613",16273
"Hidive","Planzet","https://www.hidive.com/stream/planzet/2010052201",8297
"Hidive","Polyphonica","https://www.hidive.com/stream/polyphonica/s01e001",1727
"Hidive","Pop Team Epic","https://www.hidive.com/stream/pop-team-epic/s01e001",35330
"Hidive","Popotan","https://www.hidive.com/stream/popotan/s01e001",610
"Hidive","Princess Principal","https://www.hidive.com/stream/princess-principal/s01e001",35240
"Hidive","Princess Resurrection","https://www.hidive.com/stream/princess-resurrection/s01e001",2130
"Hidive","Princess Resurrection Special","https://www.hidive.com/stream/princess-resurrection-special/2008021426",4082
"Hidive","Princess Tutu","https://www.hidive.com/stream/princess-tutu/s01e001",721
"Hidive","Problem children are coming from another world, aren't they?","https://www.hidive.com/stream/problem-children-are-coming-from-another-world-arent-they/s01e001",15315
"Hidive","Psychic Detective Yakumo","https://www.hidive.com/stream/psychic-detective-yakumo/s01e001",7662
"Hidive","Psychic Squad","https://www.hidive.com/stream/psychic-squad/s01e001",4038
"Hidive","Punch Line","https://www.hidive.com/stream/punch-line/s01e001",28617
"Hidive","Queen's Blade Beautiful Warriors","https://www.hidive.com/stream/queens-blade-beautiful-warriors/2010082501",8456
"Hidive","Queen's Blade Rebellion","https://www.hidive.com/stream/queens-blade-rebellion/s01e001",11859
"Hidive","RahXephon","https://www.hidive.com/stream/rahxephon/s01e001",165
"Hidive","RahXephon The Motion Picture","https://www.hidive.com/stream/rahxephon-the-motion-picture/2003041901",758
"Hidive","Rail Wars!","https://www.hidive.com/stream/rail-wars/s01e001",23309
"Hidive","Re: Hamatora","https://www.hidive.com/stream/re-hamatora/s02e001",23421
"Hidive","Real Girl","https://www.hidive.com/stream/real-girl/s01e001",36793
"Hidive","Reideen","https://www.hidive.com/stream/reideen/s01e001",1693
"Hidive","RE-KAN!","https://www.hidive.com/stream/re-kan/s01e001",25859
"Hidive","Release the Spyce","https://www.hidive.com/stream/release-the-spyce/s01e001",37221
"Hidive","Revue Starlight","https://www.hidive.com/stream/revue-starlight/s01e001",35503
"Hidive","RIN-NE","https://www.hidive.com/stream/rin-ne/s01e001",28423
"Hidive","RIN-NE 2","https://www.hidive.com/stream/rin-ne-2/s02e001",31610
"Hidive","RIN-NE 3","https://www.hidive.com/stream/rin-ne-3/s03e001",34106
"Hidive","Ro-Kyu-Bu ~ Fast Break!","https://www.hidive.com/stream/ro-kyu-bu-fast-break/s01e001",10572
"Hidive","Royal Space Force ~ Wings of Honneamise","https://www.hidive.com/stream/royal-space-force-wings-of-honneamise/1987031401",1034
"Hidive","Rozen Maiden","https://www.hidive.com/stream/rozen-maiden/s01e001",64
"Hidive","Rozen Maiden ~ Zurückspulen","https://www.hidive.com/stream/rozen-maiden-zuruckspulen/s04e001",18041
"Hidive","Rozen Maiden: Ouvertüre","https://www.hidive.com/stream/rozen-maiden-ouverture/2006122201",1719
"Hidive","Rozen Maiden: Träumend","https://www.hidive.com/stream/rozen-maiden-traumend/s02e001",65
"Hidive","Ruin Explorers","https://www.hidive.com/stream/ruin-explorers/1995062501",1181
"Hidive","Run with the Wind","https://www.hidive.com/stream/run-with-the-wind/s01e001",37965
"Hidive","Rurouni Kenshin ~ New Kyoto Arc","https://www.hidive.com/stream/rurouni-kenshin-new-kyoto-arc/2011121701",11441
"Hidive","Sabagebu! Survival Game Club","https://www.hidive.com/stream/sabagebu-survival-game-club/s01e001",20709
"Hidive","Saiyuki","https://www.hidive.com/stream/saiyuki/s01e001",129
"Hidive","Saiyuki Gaiden","https://www.hidive.com/stream/saiyuki-gaiden/2011032501",9088
"Hidive","Sakura Trick","https://www.hidive.com/stream/sakura-trick/s01e001",20047
"Hidive","Sakura Wars","https://www.hidive.com/stream/sakura-wars/s01e001",561
"Hidive","Samurai Bride","https://www.hidive.com/stream/samurai-bride/s02e001",15377
"Hidive","Samurai Girls","https://www.hidive.com/stream/samurai-girls/s01e001",8277
"Hidive","Samurai Harem","https://www.hidive.com/stream/samurai-harem/s01e001",4999
"Hidive","Samurai Jam -Bakumatsu Rock-","https://www.hidive.com/stream/samurai-jam-bakumatsu-rock-/s01e001",23037
"Hidive","Samurai Punisher","https://www.hidive.com/stream/samurai-punisher/s01e001",n/a
"Hidive","Sasami-san@Ganbaranai","https://www.hidive.com/stream/sasami-sanganbaranai/s01e001",14515
"Hidive","Say ""I Love You""","https://www.hidive.com/stream/say-i-love-you/s01e001",14289
"Hidive","School-Live!","https://www.hidive.com/stream/school-live/s01e001",24765
"Hidive","She, The Ultimate Weapon","https://www.hidive.com/stream/she-the-ultimate-weapon/s01e001",529
"Hidive","Shigofumi","https://www.hidive.com/stream/shigofumi/s01e001",3420
"Hidive","Shigofumi Special","https://www.hidive.com/stream/shigofumi-special/2008092613",4715
"Hidive","Shin Koihime Muso","https://www.hidive.com/stream/shin-koihime-muso/s02e001",6112
"Hidive","Shin Koihime Muso","https://www.hidive.com/stream/shin-koihime-muso/s02e001",7774
"Hidive","Shin Koihime Muso ~Otome Tairan~","https://www.hidive.com/stream/shin-koihime-muso-otome-tairan/s03e001",8057
"Hidive","Shin Koihime Muso Otome Tairan OVA","https://www.hidive.com/stream/shin-koihime-muso-otome-tairan-ova/2011020213",10297
"Hidive","Shin Koihime Muso OVA","https://www.hidive.com/stream/shin-koihime-muso-ova/2010070713",7774
"Hidive","Shining Hearts","https://www.hidive.com/stream/shining-hearts/s01e001",12367
"Hidive","SHIROBAKO","https://www.hidive.com/stream/shirobako/s01e001",25835
"Hidive","Short Peace","https://www.hidive.com/stream/short-peace/2013072001",17677
"Hidive","So I Can't Play H","https://www.hidive.com/stream/so-i-cant-play-h/s01e001",12549
"Hidive","Softenni!","https://www.hidive.com/stream/softenni/s01e001",10109
"Hidive","Someday's Dreamers","https://www.hidive.com/stream/somedays-dreamers/s01e001",273
"Hidive","Someday's Dreamers II Sora","https://www.hidive.com/stream/somedays-dreamers-ii-sora/s02e001",4483
"Hidive","SoniAni: Super Sonico The Animation","https://www.hidive.com/stream/soniani-super-sonico-the-animation/s01e001",20555
"Hidive","Sorcerous Stabber Orphen","https://www.hidive.com/stream/sorcerous-stabber-orphen/s01e001",1017
"Hidive","Sorcerous Stabber Orphen: Revenge","https://www.hidive.com/stream/sorcerous-stabber-orphen-revenge/s02e001",1018
"Hidive","Space Brothers","https://www.hidive.com/stream/space-brothers/s01e001",12431
"Hidive","Space Runaway Ideon","https://www.hidive.com/stream/space-runaway-ideon/s01e001",930
"Hidive","Special A","https://www.hidive.com/stream/special-a/s01e001",3470
"Hidive","Squid Girl","https://www.hidive.com/stream/squid-girl/s01e001",8557
"Hidive","Squid Girl 2","https://www.hidive.com/stream/squid-girl-2/s02e001",10378
"Hidive","Squid Girl OVA 1","https://www.hidive.com/stream/squid-girl-ova-1/2012080801",13267
"Hidive","Squid Girl OVA 2","https://www.hidive.com/stream/squid-girl-ova-2/2013060701",13267
"Hidive","Squid Girl OVA 3","https://www.hidive.com/stream/squid-girl-ova-3/2014090801",13267
"Hidive","Stella Women's Academy High School Division Class C3","https://www.hidive.com/stream/stella-womens-academy-high-school-division-class-c3/s01e001",17821
"Hidive","Strawberry Marshmallow","https://www.hidive.com/stream/strawberry-marshmallow/s01e001",488
"Hidive","Strawberry Marshmallow Encore","https://www.hidive.com/stream/strawberry-marshmallow-encore/2009012301",4811
"Hidive","Strawberry Marshmallow OVA","https://www.hidive.com/stream/strawberry-marshmallow-ova/2007022301",1888
"Hidive","Student Council's Discretion","https://www.hidive.com/stream/student-councils-discretion/s01e001",5909
"Hidive","Student Council's Discretion Level 2","https://www.hidive.com/stream/student-councils-discretion-level-2/s02e000",10464
"Hidive","Sunday Without God","https://www.hidive.com/stream/sunday-without-god/s01e001",16009
"Hidive","Sunday Without God OVA","https://www.hidive.com/stream/sunday-without-god-ova/2014020513",20423
"Hidive","Tabiaruki from Iwate","https://www.hidive.com/stream/tabiaruki-from-iwate/s01e001",n/a
"Hidive","Tada Never Falls in Love","https://www.hidive.com/stream/tada-never-falls-in-love/s01e001",36470
"Hidive","Taisho Baseball Girls","https://www.hidive.com/stream/taisho-baseball-girls/s01e001",5141
"Hidive","Takunomi","https://www.hidive.com/stream/takunomi/s01e001",36108
"Hidive","Tamako Market","https://www.hidive.com/stream/tamako-market/s01e001",16417
"Hidive","Tamako-love story-","https://www.hidive.com/stream/tamako-love-story-/2014042601",21647
"Hidive","Tanaka-kun is Always Listless","https://www.hidive.com/stream/tanaka-kun-is-always-listless/s01e001",32093
"Hidive","Tari Tari","https://www.hidive.com/stream/tari-tari/s01e001",13333
"Hidive","Tayutama ~ Kiss on My Deity","https://www.hidive.com/stream/tayutama-kiss-on-my-deity/s01e001",5734
"Hidive","Tears to Tiara","https://www.hidive.com/stream/tears-to-tiara/s01e001",3594
"Hidive","Tegami Bachi: Letter Bee","https://www.hidive.com/stream/tegami-bachi-letter-bee/s01e001",6444
"Hidive","Tegami Bachi: Letter Bee Reverse","https://www.hidive.com/stream/tegami-bachi-letter-bee-reverse/s02e001",8311
"Hidive","The Ambition of Oda Nobuna","https://www.hidive.com/stream/the-ambition-of-oda-nobuna/s01e001",11933
"Hidive","The Big O","https://www.hidive.com/stream/the-big-o/s01e001",567
"Hidive","The Book of Bantorra","https://www.hidive.com/stream/the-book-of-bantorra/s01e001",6758
"Hidive","The Comic Artist and His Assistants","https://www.hidive.com/stream/the-comic-artist-and-his-assistants/s01e001",21863
"Hidive","The Dragon Dentist","https://www.hidive.com/stream/the-dragon-dentist/2017021801",34549
"Hidive","The Eden of Grisaia","https://www.hidive.com/stream/the-eden-of-grisaia/s02e001",29095
"Hidive","The Familiar of ZERO","https://www.hidive.com/stream/the-familiar-of-zero/s01e001",1195
"Hidive","The Familiar of Zero F","https://www.hidive.com/stream/the-familiar-of-zero-f/s04e001",11319
"Hidive","The Familiar of Zero: ""Rondo"" of Princesses","https://www.hidive.com/stream/the-familiar-of-zero-rondo-of-princesses/s03e001",3712
"Hidive","The Familiar of Zero: ""Rondo"" of Princesses OVA","https://www.hidive.com/stream/the-familiar-of-zero-rondo-of-princesses-ova/2008122513",5764
"Hidive","The Familiar of Zero: Knight of the Twin Moons","https://www.hidive.com/stream/the-familiar-of-zero-knight-of-the-twin-moons/s02e001",1840
"Hidive","The Fruit of Grisaia","https://www.hidive.com/stream/the-fruit-of-grisaia/s01e001",17729
"Hidive","The Fuccons","https://www.hidive.com/stream/the-fuccons/2004010101",n/a
"Hidive","The Garden of Words","https://www.hidive.com/stream/the-garden-of-words/2013053101",16782
"Hidive","The Girl in Twilight","https://www.hidive.com/stream/the-girl-in-twilight/s01e001",37561
"Hidive","The Good Witch of the West","https://www.hidive.com/stream/the-good-witch-of-the-west/s01e001",942
"Hidive","The Kawai Complex Guide to Manors and Hostel Behavior","https://www.hidive.com/stream/the-kawai-complex-guide-to-manors-and-hostel-behavior/s01e001",21405
"Hidive","The Kawai Complex Guide to Manors and Hostel Behavior OVA","https://www.hidive.com/stream/the-kawai-complex-guide-to-manors-and-hostel-behavior-ova/2015013013",24913
"Hidive","The Kunoichi","https://www.hidive.com/stream/the-kunoichi/2011031901",n/a
"Hidive","The Labyrinth of Grisaia","https://www.hidive.com/stream/the-labyrinth-of-grisaia/2015041301",29093
"Hidive","The Life of Budori Gusuko","https://www.hidive.com/stream/the-life-of-budori-gusuko/2012070701",13215
"Hidive","The Perfect Insider","https://www.hidive.com/stream/the-perfect-insider/s01e001",28621
"Hidive","The Pet Girl of Sakurasou","https://www.hidive.com/stream/the-pet-girl-of-sakurasou/s01e001",13759
"Hidive","The Qwaser of Stigmata","https://www.hidive.com/stream/the-qwaser-of-stigmata/s01e001",6500
"Hidive","The Qwaser of Stigmata II","https://www.hidive.com/stream/the-qwaser-of-stigmata-ii/s02e001",10073
"Hidive","The Qwaser of Stigmata: Portrait of the Empress","https://www.hidive.com/stream/the-qwaser-of-stigmata-portrait-of-the-empress/2010102010-5",9202
"Hidive","The Return of Godzilla (1984)","https://www.hidive.com/stream/the-return-of-godzilla-1984/1984121501",n/a
"Hidive","The Seven Heavenly Virtues","https://www.hidive.com/stream/the-seven-heavenly-virtues/2018012701",36847
"Hidive","The Severing Crime Edge","https://www.hidive.com/stream/the-severing-crime-edge/s01e001",16355
"Hidive","The Skull Man","https://www.hidive.com/stream/the-skull-man/s01e001",2161
"Hidive","The Thousand Musketeers","https://www.hidive.com/stream/the-thousand-musketeers/s01e001",37571
"Hidive","The Tibetan Dog","https://www.hidive.com/stream/the-tibetan-dog/2011071501",10629
"Hidive","The World God Only Knows","https://www.hidive.com/stream/the-world-god-only-knows/s01e001",8525
"Hidive","The World God Only Knows II","https://www.hidive.com/stream/the-world-god-only-knows-ii/s02e001",10080
"Hidive","The World God Only Knows OVA","https://www.hidive.com/stream/the-world-god-only-knows-ova/2011091601",10805
"Hidive","The World God Only Knows OVA","https://www.hidive.com/stream/the-world-god-only-knows-ova/2011091601",15117
"Hidive","The World God Only Knows OVA","https://www.hidive.com/stream/the-world-god-only-knows-ova/2011091601",17725
"Hidive","The World God Only Knows: Goddesses","https://www.hidive.com/stream/the-world-god-only-knows-goddesses/s03e001",16706
"Hidive","The World is Still Beautiful","https://www.hidive.com/stream/the-world-is-still-beautiful/s01e001",22101
"Hidive","This Boy Can Fight Aliens","https://www.hidive.com/stream/this-boy-can-fight-aliens/2011101001",11355
"Hidive","This Boy Caught a Merman","https://www.hidive.com/stream/this-boy-caught-a-merman/2012110901",15439
"Hidive","Time Bokan: Royal Revival","https://www.hidive.com/stream/time-bokan-royal-revival/1993112601",4578
"Hidive","To Heart 2","https://www.hidive.com/stream/to-heart-2/s01e001",471
"Hidive","To Love Ru","https://www.hidive.com/stream/to-love-ru/s01e001",3455
"Hidive","To Love Ru Darkness","https://www.hidive.com/stream/to-love-ru-darkness/s03e001",13663
"Hidive","To loveru Darkness 2","https://www.hidive.com/stream/to-loveru-darkness-2/s04e001",28979
"Hidive","Tokyo Magnitude 8.0","https://www.hidive.com/stream/tokyo-magnitude-8-0/s01e001",6211
"Hidive","Tonari no Seki-kun: The Master of Killing Time","https://www.hidive.com/stream/tonari-no-seki-kun-the-master-of-killing-time/s01e001",18139
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10294
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10713
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10714
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10715
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10716
"Hidive","Towanoquon","https://www.hidive.com/stream/towanoquon/2011061801",10717
"Hidive","Triage X","https://www.hidive.com/stream/triage-x/s01e001",26443
"Hidive","Tribe Cool Crew","https://www.hidive.com/stream/tribe-cool-crew/s01e001",26453
"Hidive","Trinity Seven","https://www.hidive.com/stream/trinity-seven/s01e001",25157
"Hidive","tsuritama","https://www.hidive.com/stream/tsuritama/s01e001",12883
"Hidive","Typhoon Noruda","https://www.hidive.com/stream/typhoon-noruda/2015060501",30585
"Hidive","Tytania","https://www.hidive.com/stream/tytania/s01e001",4066
"Hidive","Undefeated Bahamut Chronicle","https://www.hidive.com/stream/undefeated-bahamut-chronicle/s01e001",30749
"Hidive","UN-GO","https://www.hidive.com/stream/un-go/s01e001",10798
"Hidive","UN-GO Movie","https://www.hidive.com/stream/un-go-movie/2011111900",11531
"Hidive","Unlimited Psychic Squad","https://www.hidive.com/stream/unlimited-psychic-squad/s01e001",16005
"Hidive","UQ HOLDER!","https://www.hidive.com/stream/uq-holder/s01e001",33478
"Hidive","Urara Meirocho","https://www.hidive.com/stream/urara-meirocho/s01e001",32924
"Hidive","Urashiman","https://www.hidive.com/stream/urashiman/s01e001",2933
"Hidive","Ushio & Tora","https://www.hidive.com/stream/ushio-tora/s01e001",29854
"Hidive","Ushio & Tora","https://www.hidive.com/stream/ushio-tora/s01e001",31098
"Hidive","Utakata","https://www.hidive.com/stream/utakata/s01e001",688
"Hidive","Utakata","https://www.hidive.com/stream/utakata/s01e001",689
"Hidive","Utano Prince Sama 1000%","https://www.hidive.com/stream/utano-prince-sama-1000/s01e001",10321
"Hidive","Utano Prince Sama 2000%","https://www.hidive.com/stream/utano-prince-sama-2000/s02e001",12711
"Hidive","Utano Princesama Legend Star","https://www.hidive.com/stream/utano-princesama-legend-star/s04e001",31178
"Hidive","Utano Princesama Revolutions","https://www.hidive.com/stream/utano-princesama-revolutions/s03e001",21439
"Hidive","Utawarerumono OVA","https://www.hidive.com/stream/utawarerumono-ova/2009050501",3593
"Hidive","Utawarerumono -The False Faces-","https://www.hidive.com/stream/utawarerumono-the-false-faces-/s03e001",30901
"Hidive","Valerian & Laureline","https://www.hidive.com/stream/valerian-laureline/s01e001",n/a
"Hidive","Vampire Hunter D","https://www.hidive.com/stream/vampire-hunter-d/1985122101",732
"Hidive","Vatican Miracle Examiner","https://www.hidive.com/stream/vatican-miracle-examiner/s01e001",34368
"Hidive","Waiting in the Summer","https://www.hidive.com/stream/waiting-in-the-summer/s01e001",11433
"Hidive","Waiting in the Summer OVA","https://www.hidive.com/stream/waiting-in-the-summer-ova/2014082913",23447
"Hidive","Wakaba Girl","https://www.hidive.com/stream/wakaba-girl/s01e001",30355
"Hidive","Wakaba*Girl OVA","https://www.hidive.com/stream/wakabagirl-ova/2015102314",31909
"Hidive","Wake Up, Girls!","https://www.hidive.com/stream/wake-up-girls/s01e001",19023
"Hidive","Wake Up, Girls! The Movie","https://www.hidive.com/stream/wake-up-girls-the-movie/2014011001",21189
"Hidive","WATAMOTE: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!","https://www.hidive.com/stream/watamote-no-matter-how-i-look-at-it-its-you-guys-fault-im-not-popular/s01e001",16742
"Hidive","Welcome to Pia Carrot!! 2DX","https://www.hidive.com/stream/welcome-to-pia-carrot-2dx/1999121801",215
"Hidive","When Supernatural Battles Became Commonplace","https://www.hidive.com/stream/when-supernatural-battles-became-commonplace/s01e001",25159
"Hidive","When They Cry","https://www.hidive.com/stream/when-they-cry/s01e001",934
"Hidive","When They Cry Kai","https://www.hidive.com/stream/when-they-cry-kai/s02e001",1889
"Hidive","When They Cry Rei","https://www.hidive.com/stream/when-they-cry-rei/2009022501",3652
"Hidive","Windy Tales","https://www.hidive.com/stream/windy-tales/s01e001",1524
"Hidive","Wish Upon the Pleiades","https://www.hidive.com/stream/wish-upon-the-pleiades/s01e001",17919
"Hidive","Wizard Barristers","https://www.hidive.com/stream/wizard-barristers/s01e001",20053
"Hidive","Wolf Girl & Black Prince","https://www.hidive.com/stream/wolf-girl-black-prince/s01e001",23673
"Hidive","Yamishibai: Japanese Ghost Stories","https://www.hidive.com/stream/yamishibai-japanese-ghost-stories/s01e001",19383
"Hidive","Yamishibai: Japanese Ghost Stories S2","https://www.hidive.com/stream/yamishibai-japanese-ghost-stories-s2/s02e001",22537
"Hidive","Yona Yona Penguin","https://www.hidive.com/stream/yona-yona-penguin/2009122301",7314
"Hidive","Young Black Jack","https://www.hidive.com/stream/young-black-jack/s01e001",30740
"Hidive","You're Under Arrest","https://www.hidive.com/stream/youre-under-arrest/s01e001",1577
"Hidive","You're Under Arrest","https://www.hidive.com/stream/youre-under-arrest/s01e001",1372
"Hidive","You're Under Arrest","https://www.hidive.com/stream/youre-under-arrest/s01e001",4162
"Hidive","Yozakura Quartet","https://www.hidive.com/stream/yozakura-quartet/s01e001",4548
"Hidive","Yumeria","https://www.hidive.com/stream/yumeria/s01e001",204
"Hidive","Yuyushiki","https://www.hidive.com/stream/yuyushiki/s01e001",15911
"Hulu",".hack//Roots","https://www.hulu.com/hackroots",873
"Hulu",".hack//SIGN","https://www.hulu.com/hacksign",48
"Hulu","A Certain Magical Index","https://www.hulu.com/a-certain-magical-index",4654
"Hulu","A Certain Scientific Railgun","https://www.hulu.com/a-certain-scientific-railgun",6213
"Hulu","A Certain Scientific Railgun","https://www.hulu.com/a-certain-scientific-railgun",16049
"Hulu","Absolute Duo","https://www.hulu.com/absolute-duo",25397
"Hulu","Accel World","https://www.hulu.com/accel-world",11759
"Hulu","Aesthetica of a Rogue Hero","https://www.hulu.com/aesthetica-of-a-rogue-hero",13161
"Hulu","Afro Samurai","https://www.hulu.com/afro-samurai",1292
"Hulu","Afro Samurai Resurrection","https://www.hulu.com/afro-samurai-resurrection",4970
"Hulu","Air Gear","https://www.hulu.com/air-gear",857
"Hulu","Akame ga Kill!","https://www.hulu.com/akame-ga-kill",22199
"Hulu","Akane Iro ni Somaru Saka","https://www.hulu.com/akane-iro-ni-somaru-saka",4744
"Hulu","Akane Iro ni Somaru Saka","https://www.hulu.com/akane-iro-ni-somaru-saka",5772
"Hulu","Akira","https://www.hulu.com/akira",47
"Hulu","ALDNOAH.ZERO","https://www.hulu.com/aldnoahzero",22729
"Hulu","ALDNOAH.ZERO","https://www.hulu.com/aldnoahzero",27655
"Hulu","Amagami SS","https://www.hulu.com/amagami-ss",8676
"Hulu","Amagi Brilliant Park","https://www.hulu.com/amagi-brilliant-park",22147
"Hulu","Amagi Brilliant Park","https://www.hulu.com/amagi-brilliant-park",30206
"Hulu","Angels of Death","https://www.hulu.com/angels-of-death",35994
"Hulu","Angels of Death","https://www.hulu.com/angels-of-death",38366
"Hulu","Another","https://www.hulu.com/another",11111
"Hulu","Aoharu x Machinegun","https://www.hulu.com/aoharu-x-machinegun",30205
"Hulu","Aquarion","https://www.hulu.com/aquarion",478
"Hulu","Aquarion EVOL","https://www.hulu.com/aquarion-evol",10447
"Hulu","Aria: The Scarlet Ammo","https://www.hulu.com/aria-the-scarlet-ammo",8630
"Hulu","Assassination Classroom","https://www.hulu.com/assassination-classroom",24833
"Hulu","Assassination Classroom","https://www.hulu.com/assassination-classroom",30654
"Hulu","Astro Boy","https://www.hulu.com/astro-boy",971
"Hulu","Astro Boy en Español","https://www.hulu.com/astro-boy-en-espanol",n/a
